product_name,rating,review_text,has_mutenka,has_sunham,has_jageuk,jageuk_context
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,4,아이들과 함께 쓰려고 구매했습니다 . 대용량에 가격까지 좋아 가성비가 좋네요 .  다른건 다 좋은데 바르고 나면 흡수하는데 시간이 조금 걸리는거 같아요 . 살짝 유분감이 있어요 .  많이 건조하거나 겨울에 더 알맞을거 같아요 <,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,배송도 빠르고 좋아요 감사합니다 선생님 주말잘보내세요 ㅋㅋ 네 선생님 감사합니다 ㅎㅎ 감사합니다,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,"피부가 너무 민감해서 구입했는데
저렴하게 잘 샀어요!
묽을 줄 알았는데 점도가 있네요",False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,보습력도 좋고 발림성도 좋고 자극적인향도 없어 항상 쓰는제품이에요.,False,False,True,자극없음(긍정)
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,일리윤만 써요 이거가 트러블 안나서좋아요,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,항상쓰는제품이에요 얼굴과 몸에 다 사용할 수 있어서 너무 마음에 들어요,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,가끔 다른 제품도 사용하지만 이 제품은 항상 기본값으로 쟁여두게 되네요. 특별히 거슬리는 것 없이 데일리로 사용하기에 무난하게 좋습니다.,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,무향이고 발림성이 좋아서 부담없이 바르기 좋아요!,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,계속  사용하는 제품입니다. 부드럽고 흡수 잘되서 좋아요.,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,평이 좋아서 처음 구매했는데 크리미한 제형입니다. 부드럽게 발리고 촉촉합니다.,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,"아기부터 온 가족이 함께써요
보습력 좋아요",False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,"두번째 주문했어요~ 아이들과 잘 사용중입니다~ 
가볍게 바르기 좋은거 같아요!",False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,"겨울에는 회색, 지금 같이 더워질땐 아토로 번갈아가며 잘 씁니다 ㅎㅎ
아이들한테도 순하고, 제 피부에도 너무 잘맞아서 로션은 일리윤만 써요 ㅎㅎ",False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,우리집 아이들 고등학생인데 요거 바릅니다~~얼굴이랑 몸 한번에 해결~~좋아요,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,"항상 쓰는 제품 저렴하게
구매했습니다. 배송도 빠르고 포장도 깔끔했어요~~
잘 쓰겠습니다.",False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,4,"당일 배송이라 밤 늦게 도착해서 바로 사용 가능했고, 상품 좋아요!!",False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,일리윤은 워낙 유명하죠. 보습력 좋고 무향이라서 거부감없고 좋아요,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,좋다는 말만 듣다가 이번에 첨으로 사봤는데 좋아요 잘 발리니깐 몸에 바르기도 편하고 촉촉하지만 축축하지는 않아서 좋아요,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,"끈적임 적고 무향에 너무 촉촉해요 
건성에 건조할때 가려운데 이거 바르고 
가려움 안녕 했어요",False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,"아이들과 몇 년째 사용중입니다.
일리윤 제품만한개 없네요~ 최고!",False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,늘 사용하는.제품이에요. 순하고 촉촉해요,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,"어제 주문 했는데 저녁에 도착해서 빠른 배송에 놀라고, 감사했어요. 워낙 유명한 제품이기도 하고 아기때부터 꾸준하게 사숑하는 제품이에요",False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,늘 쓰는 바디로션이예요. 촉촉하고 발림성도 좋아서 좋습니다!,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,아이가 경미한 아토피가 있는데 일리윤 로션이 좋다고해서 사보았습니다. 즉각적인 효과는 좀더 지켜봐야겠지만 촉촉하고 발림성이 좋아서 아이도 좋아합니다! 끈적거리지않아서 여름에 발라도좋아요,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,다른 로션 써보니까 확실히 일리윤 로션이 부드럽게 잘 발리고 무겁지 않아서 여름에 쓰기 좋네요!,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,아기 매일 발라주기에 순하고 좋은 로션같아요! 여름에는 이걸로 정착하랴구요,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,"순한제품 찾다가 일리윤 정착!
순하고 좋아요 올영보다 더 저렴하게 구매 햇어욤 굿",False,True,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,늘 사용하는 우리가족 피부지킴이입니다. 빠른 배송 좋은 품질 대만족입니다.,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,4,가성비 좋대서 사보앗는데 생각보다 엄청 묽어요 바르기는 편한데 보습이 그만큼 떨어질까 걱정인데.. 더워지니까 또 무난한거같기도하고 끝까지 써볼게용,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,"온 가족이 잘 쓰고 있습니다.
피부 민감한데 부드럽고 향도 진하지 않아 좋은거 같아요",False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,일리윤 좋다는 평이 많아서 사보게 됬어요 보습이 좋다고 하니 건조한 아이피부에 좋기를!!,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,항상 사용하는 바디로션입니다. 향이 없고 발림성이 좋고 순해서 매번 사용하고 있어요. 악건성이러 겨울철에는 리치한걸로 씁니다. 작은통은 회사에서 핸드크림 대용으로 사용하고 있어요. 추천입니다 !,False,True,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,"당일 배송 될줄이야 
싸게 잘 샀어요
다쓰면 또 구매하겠습니다",False,False,False,
